Unnamed: 0,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,CodeText,ImageURLs
3894,79048749,1,79048783.0,,2024-10-02 23:42:22,,1,69,"Within VSCode's Zen Mode (toggled using the View: Toggle Zen Mode option from the command palette), I'd like to ensure that the editor width always fills my entire window.
Current behaviour: it has huge horizontal margins, minimizing the space available for code.
Desired behaviour: full window is taken up by the code editor, with the horizontal margins removed entirely.
Is there a settings file (as shown in screenshot below) configuration or VSCode extension I can use to achieve this result?

",13368695.0,,,,,2024-10-03 00:06:36,VSCode Zen Mode: Extend Editor Width (Remove Side Margins),<visual-studio-code>,1,0,,2024-10-04 07:41:56,,CC BY-SA 4.0,View: Toggle Zen Mode,['https://i.sstatic.net/oTXsr3dA.png']
3895,79048715,1,,,2024-10-02 23:19:32,,0,23,"I used the project generation tool on LibGdx's website (here: https://libgdx.com/wiki/start/project-generation) to generate a template project (as per their official documentation. I set the project to use the Android SDK installed alongside Android Studio (under C:\Users\<myuserdirectory>\AppData\Local\Android\Sdk). I imported the project into Android Studio, and clicked the run button.
The build failed and the following errors were displayed:

I have little to no familiarity with debugging gradle issues, so I was wondering what exactly is going wrong, and how do I fix it?
",4326020.0,,,,,2024-10-02 23:19:32,LibGdx projects are failing to build in Android Studio - what is going wrong and how do I fix it?,<android><android-studio><gradle><libgdx>,0,0,,,,CC BY-SA 4.0,C:\Users\<myuserdirectory>\AppData\Local\Android\Sdk,['https://i.sstatic.net/Z4zwkeim.png']
3901,79048500,1,79052984.0,,2024-10-02 21:17:55,,0,88,"I cannt reproduce it with anything, and I'm completely out of explanations for why it coudl be happening... I have the following component (with sideElementIs3d set to true, so it shows the threes-js app):
<div>
   <img src=""assets/img/thumb/square.jpg"" alt="""">
   <div *ngIf=""!sideElementIs3d"" [ngStyle]=""{'background-image':' url(assets/img/right.png)'}"">
   </div>
   <app-three-js-interactive *ngIf=""sideElementIs3d""></app-three-js-interactive>
</div>

And the app-three-js-interactive component:
<canvas #canvas></canvas>

I have spent roughly 5 hours now, trying to figure out why the app-three-js-interactive is not created, and my HTML inspector just looks like this with absolutely nothing inside the component. No constructor call, no ngInit, no ngAfterViewInit, nothing...

Even after removing all the code from the component it still does not instantiate anything

@Component({
  selector: 'app-three-js-interactive',
  templateUrl: './three-js-interactive.component.html'
})
export class ThreeJsInteractiveComponent implements AfterViewInit {

  @Input() scene!: THREE.Scene;

  @ViewChild('canvas', { static: false }) canvasRef!: ElementRef<HTMLCanvasElement>;

  dog!: AnimationController;

  constructor(private canvasParentRef: ElementRef, private threeService: ThreejsProviderService) { 
    console.log(""help!"")
  }

  ngAfterViewInit(): void {
    console.log(""help!"")
  }

The module is declared in the app.module.ts and I've done everything I can think of to get it working but I am completely out of ideas, if I make a new component it works just fine, but this one component just does not want to be created in the place I am trying. It does work in a different location which is puzzling me even more... Does anyone have any idea why this is happening, or any other info you need to help me figure out what is going on...
",9741878.0,,,,,2024-10-04 05:57:13,Angular 17 refuses to instance component,<javascript><html><angular>,1,5,,,,CC BY-SA 4.0,"<div>
   <img src=""assets/img/thumb/square.jpg"" alt="""">
   <div *ngIf=""!sideElementIs3d"" [ngStyle]=""{'background-image':' url(assets/img/right.png)'}"">
   </div>
   <app-three-js-interactive *ngIf=""sideElementIs3d""></app-three-js-interactive>
</div>

<canvas #canvas></canvas>

app-three-js-interactive

@Component({
  selector: 'app-three-js-interactive',
  templateUrl: './three-js-interactive.component.html'
})
export class ThreeJsInteractiveComponent implements AfterViewInit {

  @Input() scene!: THREE.Scene;

  @ViewChild('canvas', { static: false }) canvasRef!: ElementRef<HTMLCanvasElement>;

  dog!: AnimationController;

  constructor(private canvasParentRef: ElementRef, private threeService: ThreejsProviderService) { 
    console.log(""help!"")
  }

  ngAfterViewInit(): void {
    console.log(""help!"")
  }
",['https://i.sstatic.net/IYkUesuW.png']
3926,79047648,1,,,2024-10-02 16:17:30,,0,51,"Try this in chrome console:


var x =2;
console.log(x);



Why console.log() on chrome console display undefined and does not print out value? Is there anything wrong in my setting?
What to do if I want to list a value on the console?
P.S. add an image to show the output on console
",5828823.0,,5828823.0,,2024-10-03 00:36:49,2024-10-03 03:32:33,Why console.log on chrome console display undefined and does not print out value? What to do if I want to list a value?,<javascript><google-chrome><debugging><console><console.log>,2,6,,,,CC BY-SA 4.0,"var x =2;
console.log(x);",['https://i.sstatic.net/9aspW5KN.jpg']
3929,79047610,1,79083415.0,,2024-10-02 16:04:39,,0,48,"I use this structure to be able to use the Avatar as any ElementType
interface AvatarOwnProps {
    className?: string
    src?: string
    alt?: string
    color?: AvatarColor
    theme?: AvatarTheme
    size?: AvatarSize
}

type AvatarProps<T extends ElementType = 'div'> = {
    as?: T
} & ComponentPropsWithoutRef<T> & AvatarOwnProps

export const Avatar = memo(<T extends ElementType = 'div'>(props: AvatarProps<T>) => {
    ...

    return (
        <Component className={classNames(cls.Avatar, {}, additional)} {...other}>
            <img src={initialSrc} alt={alt} />
        </Component>
    )
}


And when I try to use autocomplete, only my types (AvatarOwnProps) are displayed, but if I manually write for example onClick, TypeScript doesn't complain and everything works as it should.
It's not critical as I can still put in the attribute I want on my own, but could this be a problem in my code? I am using WebStorm to write the code

",18482784.0,,,,,2024-10-13 14:39:14,React. Autocomplete typing does not work when using ComponentPropsWithoutRef,<reactjs><typescript><autocomplete><webstorm>,1,0,,,,CC BY-SA 4.0,"interface AvatarOwnProps {
    className?: string
    src?: string
    alt?: string
    color?: AvatarColor
    theme?: AvatarTheme
    size?: AvatarSize
}

type AvatarProps<T extends ElementType = 'div'> = {
    as?: T
} & ComponentPropsWithoutRef<T> & AvatarOwnProps

export const Avatar = memo(<T extends ElementType = 'div'>(props: AvatarProps<T>) => {
    ...

    return (
        <Component className={classNames(cls.Avatar, {}, additional)} {...other}>
            <img src={initialSrc} alt={alt} />
        </Component>
    )
}

",['https://i.sstatic.net/wsOQD2Y8.png']
3965,79046559,1,,,2024-10-02 11:40:30,,-1,44,"
 [Test]
 public async Task AddColumnAsync_ShouldReturnTrue_WhenColumnIsAddedSuccessfully()
 {
 // Arrange
 var column = new Column { Id = 1, Name = ""To Do"" };

 // Act
 var result = await _columnRepository.AddColumnAsync(column);

 // Assert
 Assert.That(result, Is.True);
 var columnFromDb = await _context.Columns.FindAsync(1);
 Assert.That(columnFromDb, Is.Not.Null);
 Assert.That(columnFromDb.Name, Is.EqualTo(""To Do""));

}

I tried to make the return type as void but then the error is ""Async test method must have non-void return type""
I have added an snapshot to give you idea about the error msg
",13024853.0,,2142950.0,,2024-10-02 11:49:26,2024-10-02 12:04:49,I have a NUnit async test with return type as Task but I'm getting error that not all code path return value,<c#><unit-testing><asynchronous><task><nunit>,1,2,,,,CC BY-SA 4.0," [Test]
 public async Task AddColumnAsync_ShouldReturnTrue_WhenColumnIsAddedSuccessfully()
 {
 // Arrange
 var column = new Column { Id = 1, Name = ""To Do"" };

 // Act
 var result = await _columnRepository.AddColumnAsync(column);

 // Assert
 Assert.That(result, Is.True);
 var columnFromDb = await _context.Columns.FindAsync(1);
 Assert.That(columnFromDb, Is.Not.Null);
 Assert.That(columnFromDb.Name, Is.EqualTo(""To Do""));

}
",['https://i.sstatic.net/nSerrO0P.jpg']
3984,79046052,1,,,2024-10-02 09:02:04,,0,181,"I've upgraded a legacy C# WPF app from .Net 4.8 to .Net8.0 (Core).
Removed the NuGet packages for Microsoft.Office.Interop both word and excel and replaced with COM references (8.7 and 1.9 respectively).
This is using the same version of office as before the .Net upgrade.
The issue is it no longer recognises certain key words:
Am I missing something obvious or have Microsoft introduced some breaking changes?
Thanks

",7189374.0,,,,,2024-10-02 09:02:04,"Upgraded .Net 4.8 to .Net8.0 (Core), Microsoft.Office.Interop no longer recognises certain key words",<c#><wpf><microsoft.office.interop.excel>,0,4,,,,CC BY-SA 4.0,,['https://i.sstatic.net/lGJEgbp9.png']
3994,79045792,1,,,2024-10-02 07:43:35,,0,55,"I am working on a React Native app, specifically on the iOS native module with RealityKit.
An apparently unexplainable error keeps happening at runtime, as you can see from the following image:

When I try to retrieve the position of my AnchorEntity relative to the world space (so using relativeTo: nil), it triggers a runtime exception during some of its internal calls:
CoreRE: re::BucketArray<unsigned short*, 32ul>::operator[](unsigned long) + 204
As you can see from the code, my AnchorEntity is not null as there is a guard check.
I also tried to move that code into an objective c static function in order to use @try @catch and catch runtime exceptions, to later realise that RealityKit is not compatible with ObjectiveC.
Do you have any idea/suggestion on how to fix it/prevent it?
",19528813.0,,19528813.0,,2024-10-02 07:49:31,2024-10-02 07:49:31,RealityKit HasTransform.position throws a runtime exception,<ios><swift><react-native><realitykit>,0,0,,,,CC BY-SA 4.0,"relativeTo: nil
CoreRE: re::BucketArray<unsigned short*, 32ul>::operator[](unsigned long) + 204
@try @catch",['https://i.sstatic.net/v8wLBHbo.png']
4008,79045307,1,,,2024-10-02 03:57:36,,1,25,"I recently downloaded the Koala Android Studio. I would like to view application logcat messages in the Run Console. It seems this functinality is no longer available...
On the Chipmunk Android Studio, I still have this option. Is there a way it can be enabled in later versions of Android studio?

",12496963.0,,,,,2024-10-02 03:57:36,Show application logcat messages in Run Console - Android Studio 2023+,<android><android-studio><console><logcat>,0,0,,,,CC BY-SA 4.0,,['https://i.sstatic.net/4lMqJMLj.png']
4014,79045146,1,79049576.0,,2024-10-02 01:50:19,,0,124,"I've recently created a new Blazor web assembly app and added Docker support to the project. Then, I performed the following steps to build and run the container:

Build Docker image:
docker build -t blazorapp .

Run container:
docker run -d -p 8080:80 --name myblazorapp blazorapp

However, after executing these commands, nothing happens. I expected the application to run and be accessible via port 8080, but this is not occurring.
Here's the content of my Dockerfile:
FROM mcr.microsoft.com/dotnet/aspnet:8.0 AS base
USER app
WORKDIR /app
EXPOSE 8080
EXPOSE 8081

FROM mcr.microsoft.com/dotnet/sdk:8.0 AS build
ARG BUILD_CONFIGURATION=Release
WORKDIR /src
COPY [""BlazorApp2/BlazorApp2.csproj"", ""BlazorApp2/""]
COPY [""BlazorApp2.Client/BlazorApp2.Client.csproj"", ""BlazorApp2.Client/""]
RUN dotnet restore ""./BlazorApp2/BlazorApp2.csproj""
COPY . .
WORKDIR ""/src/BlazorApp2""
RUN dotnet build ""./BlazorApp2.csproj"" -c $BUILD_CONFIGURATION -o /app/build

FROM build AS publish
ARG BUILD_CONFIGURATION=Release
RUN dotnet publish ""./BlazorApp2.csproj"" -c $BUILD_CONFIGURATION -o /app/publish /p:UseAppHost=false

FROM base AS final
WORKDIR /app
COPY --from=publish /app/publish .
ENTRYPOINT [""dotnet"", ""BlazorApp2.dll""]

I will be grateful for any help you can provide.
",20861595.0,,13302.0,,2024-10-02 04:28:59,2024-10-03 07:45:43,Docker not launching Blazor WebAssembly App .NET 8 as expected,<docker><blazor><blazor-webassembly>,1,0,,,,CC BY-SA 4.0,"docker build -t blazorapp .

docker run -d -p 8080:80 --name myblazorapp blazorapp

FROM mcr.microsoft.com/dotnet/aspnet:8.0 AS base
USER app
WORKDIR /app
EXPOSE 8080
EXPOSE 8081

FROM mcr.microsoft.com/dotnet/sdk:8.0 AS build
ARG BUILD_CONFIGURATION=Release
WORKDIR /src
COPY [""BlazorApp2/BlazorApp2.csproj"", ""BlazorApp2/""]
COPY [""BlazorApp2.Client/BlazorApp2.Client.csproj"", ""BlazorApp2.Client/""]
RUN dotnet restore ""./BlazorApp2/BlazorApp2.csproj""
COPY . .
WORKDIR ""/src/BlazorApp2""
RUN dotnet build ""./BlazorApp2.csproj"" -c $BUILD_CONFIGURATION -o /app/build

FROM build AS publish
ARG BUILD_CONFIGURATION=Release
RUN dotnet publish ""./BlazorApp2.csproj"" -c $BUILD_CONFIGURATION -o /app/publish /p:UseAppHost=false

FROM base AS final
WORKDIR /app
COPY --from=publish /app/publish .
ENTRYPOINT [""dotnet"", ""BlazorApp2.dll""]
",['https://i.sstatic.net/Jfs1rLL2.png']
4021,79045030,1,,,2024-10-01 23:56:36,,1,38,"I'm working on some debugging logging prettification and I noticed that when you do longer chunks of styled text, the console tends to add line breaks. I wonder if I can prevent this behavior. Maybe there's something in the styles that could prevent it elegantly?
Here's an example:
const cssHeadField = `border-bottom: 1px solid grey;font-family: 'Courier New',monospace;font-weight: 600;font-size: 1.2em;background-color: Orange; color: black`;
const cssError = `background-color: Red; color: black`;

console.log(`no formatting at all %c and now head field kicks in and now it stops: %c and now a bunch of text that has no formatting, oop! %can error here%c some more text with no for... %coh, another error!%c`, cssHeadField, """", cssError, """", cssError, """")
console.log(`no formatting at all %c and now head field kicks in and now it stops: %c and now a bunch of text that has no formatting, oop! %can error here, maybe a longer error description too something that would be multiline or something right?%c some more text with no for... %coh, another error! This one is supposed to be long too just to test it out I guess%c`, cssHeadField, """", cssError, """", cssError, """");


",3700993.0,,,,,2024-10-01 23:56:36,JS console logging using styles (%c) adds unintended line breaks,<javascript><css><google-chrome-devtools>,0,4,,,,CC BY-SA 4.0,"const cssHeadField = `border-bottom: 1px solid grey;font-family: 'Courier New',monospace;font-weight: 600;font-size: 1.2em;background-color: Orange; color: black`;
const cssError = `background-color: Red; color: black`;

console.log(`no formatting at all %c and now head field kicks in and now it stops: %c and now a bunch of text that has no formatting, oop! %can error here%c some more text with no for... %coh, another error!%c`, cssHeadField, """", cssError, """", cssError, """")
console.log(`no formatting at all %c and now head field kicks in and now it stops: %c and now a bunch of text that has no formatting, oop! %can error here, maybe a longer error description too something that would be multiline or something right?%c some more text with no for... %coh, another error! This one is supposed to be long too just to test it out I guess%c`, cssHeadField, """", cssError, """", cssError, """");
",['https://i.sstatic.net/pPKxvQfg.png']
